level	category_url	category_title	article_no	article_url	article_title	article_label	article_desc	article_weblink_url	article_weblink_label	article_file_url	article_file_title	article_dateModified	article_modifiedBy	article_type
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory99.aspx	Summary	24	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52233.aspx		Summary on Global Geodetic Reference Frame - Spanish				http://ggim.un.org/knowledgebase/Attachment2076.aspx?AttachmentType=1	E-C20-2013-4 Global Geodetic Summary_sp.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory99.aspx	Summary	25	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52316.aspx		Summary on the Global Geodetic Reference System - English				http://ggim.un.org/knowledgebase/Attachment2165.aspx?AttachmentType=1	E_C.20_2012_9_Global Geodetic Reference system_e.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory99.aspx	Summary	26	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52317.aspx		Summary on the Global Geodetic Reference System - Arabic				http://ggim.un.org/knowledgebase/Attachment2166.aspx?AttachmentType=1	E_C.20_2012_9_Global Geodetic Reference system_a.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory99.aspx	Summary	27	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52318.aspx		Summary on the Global Geodetic Reference System - Chinese				http://ggim.un.org/knowledgebase/Attachment2167.aspx?AttachmentType=1	E_C.20_2012_9_Global Geodetic Reference system_c.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory99.aspx	Summary	28	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52319.aspx		Summary on the Global Geodetic Reference System - French				http://ggim.un.org/knowledgebase/Attachment2168.aspx?AttachmentType=1	E_C.20_2012_9_Global Geodetic Reference system_f.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory99.aspx	Summary	29	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52320.aspx		Summary on the Global Geodetic Reference System - Russian				http://ggim.un.org/knowledgebase/Attachment2169.aspx?AttachmentType=1	E_C.20_2012_9_Global Geodetic Reference system_r.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory99.aspx	Summary	30	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52321.aspx		Summary on the Global Geodetic Reference System - Spanish						Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory100.aspx	Other Relevant Documents	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52321.aspx		Summary on the Global Geodetic Reference System - Spanish						Wednesday, June 27, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51483.aspx		Global Forum on the Integration of Statistical and Geospatial...				http://ggim.un.org/knowledgebase/Attachment1345.aspx?AttachmentType=1	Summary of the International Workshop on Integrating Geospatial and Statistical Information.pdf	Friday, May 13, 2016	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	1	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51485.aspx		International Workshop on Integrating Geospatial and       Statistical...				http://ggim.un.org/knowledgebase/Attachment1347.aspx?AttachmentType=1	Summary of the International Workshop on Integrating Geospatial and Statistical Information.pdf	Friday, May 13, 2016	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	2	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51696.aspx		Introduction on Integration of geospatial, statistical and       other...				http://ggim.un.org/knowledgebase/Attachment1527.aspx?AttachmentType=1	Item 10 - Martin Brady.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	3	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51697.aspx		Report on Integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1528.aspx?AttachmentType=1	E-C20-2017-9 Integration of Geo-Statistical Info Report.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	4	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51698.aspx		Summary on Integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1529.aspx?AttachmentType=1	E_C.20_2017_9-1708403E.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	5	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51699.aspx		Summary on Integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1530.aspx?AttachmentType=1	E_C.20_2017_9-1708403A.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	6	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51700.aspx		Summary on Integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1531.aspx?AttachmentType=1	E_C.20_2017_9-1708403C.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	7	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51701.aspx		Summary on Integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1532.aspx?AttachmentType=1	E_C.20_2017_9-1708403F.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	8	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51702.aspx		Summary on Integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1533.aspx?AttachmentType=1	E_C.20_2017_9-1708403R.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
2	http://ggim.un.org/knowledgebase/KnowledgebaseCategory50.aspx	Integration of Geo-Statistical Information	9	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51703.aspx		Summary on Integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1534.aspx?AttachmentType=1	E_C.20_2017_9-1708403S.pdf	Monday, June 18, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory54.aspx	UN EG-ISGI	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51482.aspx		Outcomes from the Second Meeting of the Expert Group on the...				http://ggim.un.org/knowledgebase/Attachment1344.aspx?AttachmentType=1	EG-ISGI-Second Meeting-Summary-.pdf	Friday, May 13, 2016	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory54.aspx	UN EG-ISGI	1	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50340.aspx		Terms of Reference of UN-EG-ISGI				http://ggim.un.org/knowledgebase/Attachment216.aspx?AttachmentType=1	Terms of Reference of UN-EG-ISGI.pdf	Tuesday, May 26, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory54.aspx	UN EG-ISGI	2	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50396.aspx	UNStatistical Commission and UN-GGIM Decisions on the Integration of Statisticaland Geospatial Information   Decisions :      ·   Decision 44/101of UN StatCom at its 44th session in March 2013:     Welcomed the proposal of...	UN Statistical Commission and UN-GGIM Decisions on the...	"**UNStatistical Commission and UN-GGIM Decisions on the Integration of Statisticaland Geospatial Information** **Decisions**:

  


·**Decision 44/101of UN StatCom at its 44th session in March 2013:** 

Welcomed the proposal of aninternational conference as a way of outreach and best practices, bringingtogether both statistical and geospatial professional communities” and“requested the United Nations Statistics Division (UNSD) to establish an ExpertGroup composed of representatives of both statistical and geospatial communitiesto carry the work on developing a statistical spatial framework as a globalstandard for the integration of statistical and geospatial information.

 

·**Decision 3/107of UN-GGIM at its third Session in July 2013**

“Supported the decision by the Statistical Commissionto create an Expert Group on the integration of statistical and geospatialinformation, comprising members of both the statistical and geospatialcommunities” and “supported holding an international conference on the topic”."					Tuesday, May 26, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory54.aspx	UN EG-ISGI	3	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50341.aspx		Work Program-Integration of Statistical and Geospatial...				http://ggim.un.org/knowledgebase/Attachment161.aspx?AttachmentType=1	Work Program-Integration of Statistical and Geospatial Information.pdf	Wednesday, May 13, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory54.aspx	UN EG-ISGI	4	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50107.aspx		Recommendations from the First Meeting of UN EG-ISGI (2013)				http://ggim.un.org/knowledgebase/Attachment40.aspx?AttachmentType=1	United Nations Expert Group on the Integration of Statistical and Geospatial Information .pdf	Wednesday, May 13, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory54.aspx	UN EG-ISGI	5	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50323.aspx		Report on the First Meeting of UN EG-ISGI				http://ggim.un.org/knowledgebase/Attachment129.aspx?AttachmentType=1	Report on the First Meeting-UN EG-ISGI.pdf	Wednesday, May 6, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory61.aspx	Programme Review	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50395.aspx		Report of the Australian Bureau of Statistics on Developing a...				http://ggim.un.org/knowledgebase/Attachment219.aspx?AttachmentType=1	Report of the Australian Bureau of Statistics on Developing a Statistical-Geospatial Framework.pdf	Tuesday, May 26, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory60.aspx	Handbook	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50394.aspx		Handbook on Geospatial Infrastructure in Support of Census...				http://ggim.un.org/knowledgebase/Attachment218.aspx?AttachmentType=1	Handbook on Geospatial Infrastructure in Support of Census Activities-English.pdf	Tuesday, May 26, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory57.aspx	Links to GeoStatistics	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50400.aspx		European Forum for Geography and Statistics		http://www.efgs.info/	European Forum for Geography and Statistics			Friday, May 29, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory57.aspx	Links to GeoStatistics	1	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50324.aspx		Geographic, Statistical and Government Information Centre		https://biblio.uottawa.ca/en/gsg-centre	Geographic, Statistical and Government Information Centre			Friday, April 24, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory57.aspx	Links to GeoStatistics	2	http://ggim.un.org/knowledgebase/KnowledgebaseArticle50333.aspx		DateShine Census of UK		http://datashine.org.uk	DataShine Census of UK			Wednesday, April 29, 2015	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory101.aspx	Report	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51818.aspx		Report on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1649.aspx?AttachmentType=1	E-C20-2016-9 Integration of Geospatial, Statistical and Other Related Information.pdf	Wednesday, June 20, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory101.aspx	Report	1	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51949.aspx		Report on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1779.aspx?AttachmentType=1	E-C20-2015-8 Integrating Geo-Statistical Info Report.pdf	Thursday, June 21, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory101.aspx	Report	2	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52061.aspx		Report on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1895.aspx?AttachmentType=1	E-C20-2014-9 Integration of G&S Information Report_cleared.pdf	Tuesday, June 26, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory101.aspx	Report	3	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52190.aspx		Report on linking of geospatial information to statistics and...				http://ggim.un.org/knowledgebase/Attachment2032.aspx?AttachmentType=1	E-C20-2013-9 Linking Geospatial Information to Statistics Report.pdf	Tuesday, June 26, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	0	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51819.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1651.aspx?AttachmentType=1	E-C.20-2016-9 Integration of Geo-Statistics_en.pdf	Wednesday, June 20, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	1	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51820.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1652.aspx?AttachmentType=1	E-C.20-2016-9 Integration of Geo-Statistics_ar.pdf	Wednesday, June 20, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	2	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51821.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1653.aspx?AttachmentType=1	E-C.20-2016-9 Integration of Geo-Statistics_ch.pdf	Wednesday, June 20, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	3	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51822.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1654.aspx?AttachmentType=1	E-C.20-2016-9 Integration of Geo-Statistics_fr.pdf	Wednesday, June 20, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	4	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51823.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1655.aspx?AttachmentType=1	E-C.20-2016-9 Integration of Geo-Statistics_ru.pdf	Wednesday, June 20, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	5	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51824.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1656.aspx?AttachmentType=1	E-C.20-2016-9 Integration of Geo-Statistics_sp.pdf	Wednesday, June 20, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	6	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51950.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1780.aspx?AttachmentType=1	E_C.20_2015_8_Integration of geospatial_en.pdf	Thursday, June 21, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	7	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51951.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1781.aspx?AttachmentType=1	E_C.20_2015_8_Integration of geospatial_ar.pdf	Thursday, June 21, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	8	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51952.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1782.aspx?AttachmentType=1	E_C.20_2015_8_Integration of geospatial_ch.pdf	Thursday, June 21, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	9	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51953.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1783.aspx?AttachmentType=1	E_C.20_2015_8_Integration of geospatial_fr.pdf	Thursday, June 21, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	10	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51954.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1784.aspx?AttachmentType=1	E_C.20_2015_8_Integration of geospatial_ru.pdf	Thursday, June 21, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	11	http://ggim.un.org/knowledgebase/KnowledgebaseArticle51955.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1785.aspx?AttachmentType=1	E_C.20_2015_8_Integration of geospatial_sp.pdf	Thursday, June 21, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	12	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52062.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1896.aspx?AttachmentType=1	E-C20-2014-9 Integration Geo-Statistics Summary_en.pdf	Tuesday, June 26, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory102.aspx	Summary	13	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52063.aspx		Summary on integration of geospatial, statistical and other...				http://ggim.un.org/knowledgebase/Attachment1897.aspx?AttachmentType=1	E-C20-2014-9 Integration Geo-Statistics Summary_ar.pdf	Tuesday, June 26, 2018	Staff_Consultant	INFO
